t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318447,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002594,0.000355,0.056354,0.131118,calls/second,milliseconds
1421318452,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002561,0.000327,0.055422,0.130391,calls/second,milliseconds
1421318457,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002529,0.000301,0.054506,0.129669,calls/second,milliseconds
1421318462,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002497,0.000277,0.053605,0.128950,calls/second,milliseconds
1421318467,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002466,0.000255,0.052719,0.128236,calls/second,milliseconds
1421318472,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002436,0.000234,0.051848,0.127526,calls/second,milliseconds
1421318477,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002407,0.000215,0.050991,0.126819,calls/second,milliseconds
1421318482,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002378,0.000198,0.050148,0.126117,calls/second,milliseconds
1421318487,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002351,0.000182,0.049319,0.125418,calls/second,milliseconds
1421318492,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002323,0.000168,0.048504,0.124723,calls/second,milliseconds
1421318497,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002296,0.000154,0.047703,0.124032,calls/second,milliseconds
1421318502,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002270,0.000142,0.046914,0.123345,calls/second,milliseconds
1421318507,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002245,0.000131,0.046139,0.122661,calls/second,milliseconds
1421318512,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002220,0.000120,0.045376,0.121982,calls/second,milliseconds
1421318517,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002196,0.000111,0.044626,0.121306,calls/second,milliseconds
1421318522,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002172,0.000102,0.043888,0.120634,calls/second,milliseconds
1421318527,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002149,0.000094,0.043163,0.119966,calls/second,milliseconds
1421318532,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002126,0.000086,0.042450,0.119301,calls/second,milliseconds
1421318537,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002103,0.000079,0.041748,0.118640,calls/second,milliseconds
1421318542,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002081,0.000073,0.041058,0.117983,calls/second,milliseconds
