t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318312,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,1.043185,0.893114,23.420817,40.369304,calls/second,milliseconds
1421318317,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,1.022935,0.821704,23.033705,40.145652,calls/second,milliseconds
1421318322,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,1.003834,0.756004,22.652991,39.923239,calls/second,milliseconds
1421318327,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.985156,0.695558,22.278570,39.702058,calls/second,milliseconds
1421318332,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.967172,0.639944,21.910338,39.482103,calls/second,milliseconds
1421318337,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.949844,0.588777,21.548192,39.263366,calls/second,milliseconds
1421318342,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.933118,0.541701,21.192032,39.045841,calls/second,milliseconds
1421318347,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.916897,0.498389,20.841758,38.829521,calls/second,milliseconds
1421318352,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.901366,0.458540,20.497274,38.614399,calls/second,milliseconds
1421318357,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.885296,0.421877,20.158484,38.400470,calls/second,milliseconds
1421318362,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.871740,0.388146,19.825294,38.187725,calls/second,milliseconds
1421318367,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.857556,0.357111,19.497610,37.976159,calls/second,milliseconds
1421318372,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.843902,0.328558,19.175343,37.765766,calls/second,milliseconds
1421318377,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.830706,0.302288,18.858403,37.556538,calls/second,milliseconds
1421318382,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.817904,0.278118,18.546701,37.348469,calls/second,milliseconds
1421318387,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.805492,0.255881,18.240151,37.141553,calls/second,milliseconds
1421318392,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.793409,0.235422,17.938668,36.935783,calls/second,milliseconds
1421318397,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.781668,0.216599,17.642167,36.731153,calls/second,milliseconds
1421318402,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.770304,0.199281,17.350568,36.527657,calls/second,milliseconds
1421318407,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.759225,0.183347,17.063788,36.325288,calls/second,milliseconds
1421318412,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.748550,0.168687,16.781749,36.124040,calls/second,milliseconds
