t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318272,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.243307,1.739548,26.761347,42.203963,calls/second,milliseconds
1421318277,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.214902,1.600461,26.319021,41.970147,calls/second,milliseconds
1421318282,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.187696,1.472495,25.884006,41.737626,calls/second,milliseconds
1421318287,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.161685,1.354761,25.456181,41.506393,calls/second,milliseconds
1421318292,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.136747,1.246441,25.035427,41.276442,calls/second,milliseconds
1421318297,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.112881,1.146781,24.621628,41.047764,calls/second,milliseconds
1421318302,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.089898,1.055089,24.214668,40.820353,calls/second,milliseconds
1421318307,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.068037,0.970729,23.814435,40.594202,calls/second,milliseconds
1421318312,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.046795,0.893114,23.420817,40.369304,calls/second,milliseconds
1421318317,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.026384,0.821704,23.033705,40.145652,calls/second,milliseconds
1421318322,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.007153,0.756004,22.652991,39.923239,calls/second,milliseconds
1421318327,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.988354,0.695558,22.278570,39.702058,calls/second,milliseconds
1421318332,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.970252,0.639944,21.910338,39.482103,calls/second,milliseconds
1421318337,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.952816,0.588777,21.548192,39.263366,calls/second,milliseconds
1421318342,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.935989,0.541701,21.192032,39.045841,calls/second,milliseconds
1421318347,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.919681,0.498389,20.841758,38.829521,calls/second,milliseconds
1421318352,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.904046,0.458540,20.497274,38.614399,calls/second,milliseconds
1421318357,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.887884,0.421877,20.158484,38.400470,calls/second,milliseconds
1421318362,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.874243,0.388146,19.825294,38.187725,calls/second,milliseconds
1421318367,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.859986,0.357111,19.497610,37.976159,calls/second,milliseconds
1421318372,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.846264,0.328558,19.175343,37.765766,calls/second,milliseconds
